"mtry";"ntree";"maxnodes";"rmse";"r_squared";"mae"
20;100;10;2,18162795245943;0,429131337023441;1,72900374774065
20;300;10;2,17455540476719;0,433891905693523;1,72306060860259
20;500;10;2,17738622833197;0,431166186139392;1,72738678419979
20;700;10;2,17623973242027;0,431718945935645;1,72633115195434
20;900;10;2,17696819073555;0,432191168597768;1,72501624397501
20;1000;10;2,17675707419162;0,43257459557475;1,7260268259392
20;1300;10;2,18044242237634;0,429657180263963;1,7283085094934
20;1500;10;2,1788003534684;0,430238029863692;1,72763687748571
20;1700;10;2,17829206297439;0,431043915196441;1,72707012632835
20;2000;10;2,17960820547309;0,430132937628637;1,72750834998455
22;100;10;2,18128191254896;0,428474556558974;1,73034763041621
22;300;10;2,17821589610317;0,430818665358334;1,7267705568251
22;500;10;2,17933071915269;0,429824649068193;1,7280145299916
22;700;10;2,17705205492874;0,431191915578356;1,72589174399522
22;900;10;2,17643890791224;0,431618011160557;1,72415144500096
22;1000;10;2,17872490052517;0,430159164739424;1,72571609608385
22;1300;10;2,17762984959575;0,430680033430534;1,72513811666446
22;1500;10;2,17547320554534;0,432120058879869;1,7236361675027
22;1700;10;2,17910828219961;0,429863521471125;1,72754176583301
22;2000;10;2,17813745457015;0,430490289165271;1,72591759046403
24;100;10;2,17954074968555;0,427423067009377;1,72728481526696
24;300;10;2,18459643288625;0,426697092972156;1,72913993638827
24;500;10;2,18076214135792;0,428238952978927;1,7271582429421
24;700;10;2,17442842244397;0,432114441776724;1,72354159672795
24;900;10;2,17776760141997;0,42962394282712;1,72573907499782
24;1000;10;2,17545757641191;0,431088605973327;1,72414379386439
24;1300;10;2,17675301048099;0,430848455794988;1,72474024831593
24;1500;10;2,17759939523376;0,429821276407836;1,72436167507376
24;1700;10;2,18011400002919;0,428797605581002;1,72700402439027
24;2000;10;2,17669744821663;0,430441239871104;1,72400795152712
2;100;20;2,16506459491333;0,451711503237327;1,69708927426985
2;300;20;2,17594032851845;0,447835090390223;1,7095775506732
2;500;20;2,17886442534348;0,444041848679226;1,71220882312287
2;700;20;2,17085916686782;0,450560036861039;1,70646693467908
2;900;20;2,17459228031823;0,448348115824311;1,71006758317192
2;1000;20;2,17413201204381;0,44773547098328;1,70974007560664
2;1300;20;2,17428420410615;0,449011327489376;1,70976346683399
2;1500;20;2,17496523487621;0,447477969674823;1,70903542801773
2;1700;20;2,17523918295288;0,448225520935221;1,71034384176345
2;2000;20;2,17768723060005;0,446564753495066;1,7118169618417
4;100;20;2,14314583993425;0,457180867464025;1,68237249595104
4;300;20;2,13557589635416;0,463164590451451;1,67355845121794
4;500;20;2,14029956585221;0,458851138995591;1,67998027549249
4;700;20;2,13745911187228;0,461615549131887;1,6793408018036
4;900;20;2,13387709554562;0,462550839657646;1,67468281091552
4;1000;20;2,13946598235728;0,459196964685446;1,6795111313088
4;1300;20;2,13701482033307;0,460887889158355;1,6798628199754
4;1500;20;2,13704006383554;0,460683041994406;1,67807660645868
4;1700;20;2,13886182551587;0,459583911563655;1,67950224048494
4;2000;20;2,13873500154133;0,460220489649161;1,67832688610012
6;100;20;2,12667096323563;0,461874690636932;1,66698675336028
6;300;20;2,1253481182293;0,463706928656255;1,66727992303596
