"shrinkage";"n.trees";"interaction.depth";"n.minobsinnode";"rmse";"r_squared";"mae"
0,002;1700;10;10;5,84;0,348843784589023;4,45114099978263
0,002;2000;10;10;5,83;0,349403058929439;4,43590993304806
0,002;3000;10;10;5,78;0,357844185229808;4,39162619065116
0,005;1000;10;10;5,8;0,352813329353243;4,41241119103558
0,005;1500;10;10;5,78;0,355301917416953;4,39159262811655
0,005;1700;10;10;5,77;0,359082600932358;4,38250795234885
0,005;2000;10;10;5,76;0,360552227774196;4,37691479019037
0,005;3000;10;10;5,73;0,36660876810404;4,33526621178954
0,01;1000;3;30;5,91;0,328792139666541;4,5201942594568
0,01;1500;3;30;5,89;0,331233193257539;4,49868314822219
0,01;1700;3;30;5,88;0,333407997367201;4,49078358781125
0,01;2000;3;30;5,86;0,336983949937349;4,48070925331701
0,01;3000;3;30;5,84;0,34184875747954;4,4616452165492
0,02;1000;3;30;5,87;0,335661607317101;4,48761758372824
0,02;1500;3;30;5,87;0,33596386258232;4,47617224527988
0,02;1700;3;30;5,85;0,340713538267846;4,46502708068756
0,02;2000;3;30;5,84;0,342279713201825;4,46659493173946
0,02;3000;3;30;5,82;0,347467110155794;4,44864911825286
0,05;1000;3;30;5,88;0,334906239200046;4,48148610531624
0,05;1500;3;30;5,87;0,338630514021976;4,472204961722
0,05;1700;3;30;5,9;0,333042597059859;4,48753180597067
0,05;2000;3;30;5,92;0,330459885327036;4,49494473899784
0,05;3000;3;30;5,96;0,3266112303424;4,5312695513066
0,001;1000;3;30;6,45;0,26560858048089;4,98032963606844
0,001;1500;3;30;6,29;0,278096929598475;4,85445828697248
0,001;1700;3;30;6,25;0,283013067467932;4,82198281744504
0,001;2000;3;30;6,19;0,288765697975169;4,7775368236351
0,001;3000;3;30;6,09;0,300307305951747;4,68716688299128
0,002;1000;3;30;6,19;0,288102578575209;4,77767692126031
0,002;1500;3;30;6,08;0,302227403302745;4,6787639751941
0,002;1700;3;30;6,06;0,303445658955802;4,66503737961746
0,002;2000;3;30;6,03;0,309178573728626;4,63553831841782
0,002;3000;3;30;5,97;0,318193887363054;4,57938919343326
0,005;1000;3;30;5,98;0,316587604842956;4,59422122927189
0,005;1500;3;30;5,94;0,323578460909457;4,54411212818073
0,005;1700;3;30;5,92;0,325090846297892;4,53733025774075
0,005;2000;3;30;5,91;0,326588989873834;4,5232852760607
0,005;3000;3;30;5,88;0,332810801531788;4,49377250538831
0,01;1000;5;30;5,85;0,340439674042503;4,46897786027845
0,01;1500;5;30;5,82;0,345899052156198;4,43891900630219
0,01;1700;5;30;5,83;0,345171250995966;4,43057328372489
0,01;2000;5;30;5,83;0,344355445125107;4,43934456652756
0,01;3000;5;30;5,8;0,351726747826987;4,41169745598495
0,02;1000;5;30;5,82;0,347202366485911;4,44089082912561
0,02;1500;5;30;5,82;0,347895567977577;4,41596232282221
0,02;1700;5;30;5,83;0,34688061514918;4,42569483231031
0,02;2000;5;30;5,82;0,350000872279363;4,41374659854488
0,02;3000;5;30;5,88;0,338573038852854;4,4560459910553
0,05;1000;5;30;5,9;0,334258211786553;4,48908820239598
0,05;1500;5;30;5,89;0,338912684516742;4,45279647963047
0,05;1700;5;30;5,91;0,337019205258404;4,48770316919689
0,05;2000;5;30;5,95;0,327538321538941;4,48008302483491
0,05;3000;5;30;6;0,323863701760119;4,53092889897992
0,001;1000;5;30;6,33;0,291946527695036;4,88067397803229
0,001;1500;5;30;6,17;0,304187933399179;4,74690648481401
0,001;1700;5;30;6,12;0,308723608603649;4,70886362372855
0,001;2000;5;30;6,08;0,311851871190685;4,67147962885148
0,001;3000;5;30;5,98;0,321175380374293;4,58817124612351
0,002;1000;5;30;6,07;0,312239963514398;4,67230540437513
0,002;1500;5;30;5,98;0,322244448670448;4,58288833687882
0,002;1700;5;30;5,96;0,323332588211528;4,56640826360204
0,002;2000;5;30;5,93;0,328190890130359;4,53729126389747
0,002;3000;5;30;5,88;0,334520835033653;4,4937666121886
0,005;1000;5;30;5,91;0,329384776519719;4,51260700006199
0,005;1500;5;30;5,87;0,335282025295541;4,48030238550748
0,005;1700;5;30;5,86;0,337081997163327;4,47149872477441
0,005;2000;5;30;5,85;0,340665415656714;4,45714295947526
0,005;3000;5;30;5,82;0,3469800964049;4,42817759966628
0,01;1000;6;30;5,82;0,347071153013228;4,42916813070554
0,01;1500;6;30;5,82;0,347768482332994;4,43039362129423
0,01;1700;6;30;5,82;0,346814892849188;4,42740175248447
0,01;2000;6;30;5,82;0,347093450025128;4,43614977603382
0,01;3000;6;30;5,81;0,350602759781633;4,41531259494047
0,02;1000;6;30;5,8;0,35036344163725;4,4217788334253
0,02;1500;6;30;5,82;0,348061394550213;4,41721037216437
0,02;1700;6;30;5,82;0,348406957069221;4,41593835661646
0,02;2000;6;30;5,83;0,348056059333978;4,41993951749414
0,02;3000;6;30;5,86;0,343282953973222;4,44280475268236
0,05;1000;6;30;5,9;0,336740122285075;4,47651980870576
0,05;1500;6;30;5,95;0,331348466310876;4,52401459802621
0,05;1700;6;30;5,99;0,323544959877336;4,51170093708369
0,05;2000;6;30;6,09;0,306207647054796;4,58988423728557
0,05;3000;6;30;6,06;0,318037340539338;4,54659435337545
0,001;1000;6;30;6,29;0,30176962952561;4,84566928638344
0,001;1500;6;30;6,13;0,312180764450746;4,71553592821737
0,001;1700;6;30;6,09;0,314872903906452;4,67982044392484
0,001;2000;6;30;6,04;0,319439893963416;4,63542656908181
0,001;3000;6;30;5,95;0,327112747067428;4,55481820116566
0,002;1000;6;30;6,03;0,319888493708299;4,6353633960708
0,002;1500;6;30;5,94;0,328277465025682;4,55385334044033
0,002;1700;6;30;5,93;0,32877795894944;4,53770888796688
0,002;2000;6;30;5,91;0,33146801985499;4,51499008375043
0,002;3000;6;30;5,86;0,339540744784061;4,47005236790621
0,005;1000;6;30;5,88;0,335791640939038;4,48732275022433
0,005;1500;6;30;5,86;0,338483728978047;4,46414989132034
0,005;1700;6;30;5,84;0,342866976859611;4,44753481517829
0,005;2000;6;30;5,83;0,344493955399369;4,44637858891861
0,005;3000;6;30;5,82;0,345964045617958;4,42966334100283
0,01;1000;8;30;5,82;0,347743346171231;4,42767162637962
0,01;1500;8;30;5,81;0,349216061363477;4,39892060965962
0,01;1700;8;30;5,8;0,352651434042826;4,39459216625956
0,01;2000;8;30;5,79;0,353453528775895;4,39211993736949
0,01;3000;8;30;5,8;0,353745853916431;4,39283298346657
0,02;1000;8;30;5,84;0,344030606962422;4,40797020718373
0,02;1500;8;30;5,83;0,347113327781141;4,43379427052365
0,02;1700;8;30;5,86;0,340651963432647;4,42592314867795
0,02;2000;8;30;5,86;0,342710924474937;4,43115138963692
0,02;3000;8;30;5,95;0,330195603480696;4,48341470040862
0,05;1000;8;30;5,96;0,326874205214963;4,50886724122021
0,05;1500;8;30;6,09;0,306999909964605;4,59098596602436
0,05;1700;8;30;6,04;0,318054710770163;4,56004804583791
0,05;2000;8;30;6,03;0,318724414860295;4,55693933177082
0,05;3000;8;30;6,14;0,302390199923128;4,63469564403923
0,001;1000;8;30;6,24;0,313300980728973;4,80218507245095
0,001;1500;8;30;6,08;0,322209167106671;4,6638548619114
0,001;1700;8;30;6,03;0,325099475923393;4,62888296059971
0,001;2000;8;30;5,99;0,326858613505718;4,58984773284806
0,001;3000;8;30;5,9;0,335861438621179;4,50941682146067
0,002;1000;8;30;5,99;0,328347078558635;4,58734893590624
0,002;1500;8;30;5,91;0,334984587202469;4,51013014643857
0,002;1700;8;30;5,89;0,337432021015865;4,49289542606543
0,002;2000;8;30;5,87;0,339522443975439;4,47025486973524
0,002;3000;8;30;5,83;0,344561544435516;4,43804201352429
0,005;1000;8;30;5,84;0,343572101438704;4,45117383140166
0,005;1500;8;30;5,81;0,348655483337139;4,42193578252065
0,005;1700;8;30;5,81;0,348008005380758;4,41410855254729
0,005;2000;8;30;5,8;0,351809266255998;4,40843325945126
0,005;3000;8;30;5,81;0,350389286923902;4,4066665901558
0,01;1000;10;30;5,78;0,354752304804561;4,39022940481978
0,01;1500;10;30;5,81;0,350834563333713;4,38564363015225
0,01;1700;10;30;5,79;0,354192564691006;4,38356497420478
0,01;2000;10;30;5,8;0,351828976003545;4,37704400895741
0,01;3000;10;30;5,82;0,349082725953481;4,3924037164459
0,02;1000;10;30;5,8;0,35283833259105;4,39881062720596
0,02;1500;10;30;5,83;0,348002901424208;4,40566603801453
0,02;1700;10;30;5,83;0,349666530098585;4,39587946313403
0,02;2000;10;30;5,89;0,339976834306299;4,42610331541518
0,02;3000;10;30;5,92;0,338414225104327;4,47307474005529
0,05;1000;10;30;5,97;0,325171944225501;4,5556964703176
0,05;1500;10;30;6,03;0,319758333478602;4,50191058935507
0,05;1700;10;30;5,95;0,336318107726468;4,47431557063899
0,05;2000;10;30;6,12;0,307722311586331;4,63623770993475
0,05;3000;10;30;6,16;0,307829683720537;4,66793381373317
0,001;1000;10;30;6,2;0,322149624112676;4,76918993935959
0,001;1500;10;30;6,04;0,328853885184566;4,63268977115932
0,001;1700;10;30;6;0,331069431649903;4,59652052050724
0,001;2000;10;30;5,96;0,333800647171032;4,55543892817539
0,001;3000;10;30;5,87;0,341629402409453;4,47869377335163
0,002;1000;10;30;5,95;0,334801579012185;4,54879435529568
0,002;1500;10;30;5,87;0,340514699767109;4,48112763110693
0,002;1700;10;30;5,85;0,344388761608673;4,45139239697595
0,002;2000;10;30;5,84;0,345871146658904;4,43742724731551
0,002;3000;10;30;5,81;0,348930584211416;4,4165491449364
0,005;1000;10;30;5,82;0,347379522146688;4,42170645719784
0,005;1500;10;30;5,8;0,350832685858858;4,40249590881335
0,005;1700;10;30;5,79;0,35253033191749;4,39807641409824
0,005;2000;10;30;5,78;0,355456117727706;4,37580870671132
0,005;3000;10;30;5,77;0,357534990964193;4,37323218408666
0,01;1000;3;50;5,94;0,319867202574002;4,54026678539108
0,01;1500;3;50;5,89;0,330138006267504;4,49828221117047
0,01;1700;3;50;5,9;0,328244413284273;4,506812229809
0,01;2000;3;50;5,9;0,329214423758989;4,50501111749209
0,01;3000;3;50;5,89;0,331118561590238;4,50734437083199
0,02;1000;3;50;5,92;0,323478723345687;4,5321877651975
0,02;1500;3;50;5,89;0,331896840854947;4,49267325679387
0,02;1700;3;50;5,86;0,337352662560728;4,48539387751744
0,02;2000;3;50;5,88;0,333750872696347;4,50309722263303
0,02;3000;3;50;5,89;0,333208186982097;4,49097310425183
0,05;1000;3;50;5,88;0,335409727742811;4,50470930409513
0,05;1500;3;50;5,93;0,326490277577975;4,53625835253928
0,05;1700;3;50;5,96;0,321751867259418;4,54152196698712
0,05;2000;3;50;5,97;0,320164761712301;4,56162279098751
0,05;3000;3;50;6,03;0,312361581162521;4,60472328440539
0,001;1000;3;50;6,44;0,263420948693956;4,9781073005711
0,001;1500;3;50;6,3;0,275847713165472;4,85662018652994
0,001;1700;3;50;6,26;0,278437474719754;4,82505562853976
0,001;2000;3;50;6,2;0,283333389209665;4,78426297704659
0,001;3000;3;50;6,1;0,295737155256951;4,69299114503978
0,002;1000;3;50;6,21;0,282905174562546;4,7830293865403
0,002;1500;3;50;6,1;0,295685295475993;4,69276769041657
0,002;1700;3;50;6,07;0,299630558562743;4,67171034511772
0,002;2000;3;50;6,04;0,304083510894122;4,64392151584527
0,002;3000;3;50;5,98;0,312665296888261;4,5885764565293
0,005;1000;3;50;6;0,31082576580998;4,60798471513024
0,005;1500;3;50;5,96;0,318476876332334;4,5615455691935
0,005;1700;3;50;5,94;0,322295666051651;4,5411321946356
0,005;2000;3;50;5,94;0,321342394061782;4,53313437712822
0,005;3000;3;50;5,9;0,328078572801976;4,50569491978311
0,01;1000;5;50;5,87;0,334277160998479;4,48202754926111
0,01;1500;5;50;5,86;0,338473735336498;4,46384379947905
0,01;1700;5;50;5,84;0,342952814198507;4,45014769896036
0,01;2000;5;50;5,85;0,340756779128218;4,46080154788076
0,01;3000;5;50;5,83;0,344833471414552;4,43566984788602
0,02;1000;5;50;5,83;0,345769074159957;4,43498719891516
0,02;1500;5;50;5,87;0,337517871715254;4,46811751506694
0,02;1700;5;50;5,86;0,339484846139031;4,46344394747982
0,02;2000;5;50;5,88;0,337620850857583;4,46418746250925
0,02;3000;5;50;5,87;0,340078472925121;4,46534138801339
0,05;1000;5;50;5,91;0,331893492517997;4,49511077454122
0,05;1500;5;50;5,99;0,320650105035608;4,54243243042301
0,05;1700;5;50;6,02;0,317044840598936;4,56292819192793
0,05;2000;5;50;6,07;0,309252138452744;4,60426230029053
0,05;3000;5;50;6,1;0,30857111796649;4,62758307406882
0,001;1000;5;50;6,33;0,288106630905439;4,88128699680611
0,001;1500;5;50;6,18;0,299292568061766;4,75432609609316
0,001;1700;5;50;6,13;0,303763485724294;4,71865100588763
0,001;2000;5;50;6,08;0,308065078869334;4,67726176197801
0,001;3000;5;50;5,99;0,316590788686796;4,59466344534613
0,002;1000;5;50;6,09;0,30647234582348;4,67823665616681
0,002;1500;5;50;6;0,315501955664328;4,5971166178307
0,002;1700;5;50;5,97;0,31907379377625;4,57236116239091
0,002;2000;5;50;5,95;0,321880498292925;4,55000188891969
0,002;3000;5;50;5,9;0,329623208079559;4,50273917131087
0,005;1000;5;50;5,92;0,326232768146634;4,5213757689498
0,005;1500;5;50;5,88;0,333381673351568;4,48063260749145
0,005;1700;5;50;5,88;0,332715180313466;4,48045504722409
0,005;2000;5;50;5,88;0,333348119603786;4,47883859081743
0,005;3000;5;50;5,85;0,33947428151097;4,46347132039248
0,01;1000;6;50;5,84;0,341035253934008;4,45295134812599
0,01;1500;6;50;5,83;0,34437368015554;4,4406343131726
0,01;1700;6;50;5,85;0,339693376581992;4,45645790876253
0,01;2000;6;50;5,84;0,341784555569172;4,44507224207432
0,01;3000;6;50;5,84;0,343871322229259;4,44743043561845
0,02;1000;6;50;5,81;0,349490511908524;4,44237708377317
0,02;1500;6;50;5,89;0,335685517283972;4,49916662153177
0,02;1700;6;50;5,86;0,339759735540488;4,45232427946829
0,02;2000;6;50;5,89;0,334117855796069;4,49580618835899
0,02;3000;6;50;5,94;0,328447415925041;4,50434965201438
0,05;1000;6;50;5,93;0,330331972910793;4,50221471346617
0,05;1500;6;50;5,98;0,32012792309925;4,53440044547232
0,05;1700;6;50;6,04;0,313274115784968;4,58371727550376
0,05;2000;6;50;5,99;0,322952759862221;4,52639741901889
0,05;3000;6;50;6,12;0,306720752587087;4,6207068098141
0,001;1000;6;50;6,3;0,294778356398377;4,85276689152409
0,001;1500;6;50;6,14;0,306698847621355;4,72302937428581
0,001;1700;6;50;6,1;0,308803911064035;4,68978375179
0,001;2000;6;50;6,05;0,313290859127319;4,64677111038521
0,001;3000;6;50;5,97;0,321424935157247;4,56740221691525
0,002;1000;6;50;6,06;0,313744949070844;4,64807611427793
0,002;1500;6;50;5,96;0,32283724817132;4,56298140167953
0,002;1700;6;50;5,94;0,325278837229879;4,54410694647433
0,002;2000;6;50;5,93;0,326031941457199;4,52485241071666
0,002;3000;6;50;5,88;0,332907286133439;4,48510032531147
0,005;1000;6;50;5,9;0,330728744538617;4,49778481816824
0,005;1500;6;50;5,87;0,335682256086173;4,46294719295756
0,005;1700;6;50;5,86;0,337634986165294;4,45910180078848
0,005;2000;6;50;5,86;0,338305578470782;4,46212999796603
0,005;3000;6;50;5,83;0,343632243150656;4,44106823266497
0,01;1000;8;50;5,86;0,338376342673394;4,46104424514773
0,01;1500;8;50;5,82;0,346678710418672;4,43092093514984
0,01;1700;8;50;5,84;0,34212863878646;4,4481401165958
0,01;2000;8;50;5,83;0,346249208997239;4,42958007388922
0,01;3000;8;50;5,87;0,339660104420079;4,45306020739838
0,02;1000;8;50;5,86;0,33968842483107;4,45050838367358
0,02;1500;8;50;5,86;0,340248198129136;4,4575909980444
0,02;1700;8;50;5,93;0,328929423506258;4,50711382576115
0,02;2000;8;50;5,91;0,332782238824486;4,46993426419735
0,02;3000;8;50;5,94;0,330933077777121;4,48489067906687
0,05;1000;8;50;5,97;0,324228011869271;4,5161526547084
0,05;1500;8;50;6;0,321505072721216;4,53271027332302
0,05;1700;8;50;6,02;0,321027730070407;4,5437701435067
0,05;2000;8;50;6,08;0,31098194939931;4,59310668013956
0,05;3000;8;50;6,24;0,290248090738247;4,71154894801452
0,001;1000;8;50;6,25;0,30849820706364;4,80707604282332
0,001;1500;8;50;6,1;0,315429728197141;4,67988247495342
0,001;1700;8;50;6,06;0,317228702163928;4,6470804371211
0,001;2000;8;50;6,01;0,32217906986759;4,60065183192676
0,001;3000;8;50;5,93;0,329121026666844;4,52700769927078
0,002;1000;8;50;6,01;0,322147310167611;4,60236549091387
0,002;1500;8;50;5,92;0,329299379740277;4,52549351659568
0,002;1700;8;50;5,91;0,331700046800555;4,50454917369642
0,002;2000;8;50;5,89;0,333035635928029;4,48900090909501
0,002;3000;8;50;5,85;0,339824957026253;4,45461361342847
0,005;1000;8;50;5,87;0,337513660475846;4,46597168219156
0,005;1500;8;50;5,84;0,341867840869744;4,44733043698656
0,005;1700;8;50;5,84;0,341906002448619;4,44313559968965
0,005;2000;8;50;5,82;0,347575984447957;4,42554919817359
0,005;3000;8;50;5,83;0,345722266315165;4,42510200599507
0,01;1000;10;50;5,81;0,349539262598556;4,41839606731704
0,01;1500;10;50;5,81;0,34909421318949;4,43355144881683
0,01;1700;10;50;5,83;0,346842491052198;4,43671957842718
0,01;2000;10;50;5,83;0,345983472669394;4,43276663078478
0,01;3000;10;50;5,86;0,342673797592762;4,43958992070814
0,02;1000;10;50;5,84;0,344107943158619;4,44025003165978
0,02;1500;10;50;5,85;0,345077239622514;4,44578888734156
0,02;1700;10;50;5,86;0,343832743319742;4,45627849221195
0,02;2000;10;50;5,92;0,333524186698614;4,49629400589569
0,02;3000;10;50;5,96;0,328548591281858;4,51381085915742
0,05;1000;10;50;5,96;0,327294617260756;4,48835183261592
0,05;1500;10;50;6,07;0,311360141531671;4,59984739694543
0,05;1700;10;50;6,13;0,30161288581419;4,6344364278864
0,05;2000;10;50;6,04;0,318547080903346;4,53136193425121
0,05;3000;10;50;6,23;0,290820824933714;4,71091385984639
0,001;1000;10;50;6,21;0,315145541712605;4,77760948375456
0,001;1500;10;50;6,06;0,322764573173825;4,64763565884637
0,001;1700;10;50;6,02;0,324857101755382;4,61240652660624
0,001;2000;10;50;5,98;0,327816500369293;4,57377007827475
0,001;3000;10;50;5,9;0,334288754589856;4,50002523732097
0,002;1000;10;50;5,97;0,329805937030442;4,57034296441429
0,002;1500;10;50;5,9;0,333717816163752;4,49907594452557
0,002;1700;10;50;5,87;0,339167922656555;4,47644981718162
0,002;2000;10;50;5,85;0,340963037899987;4,45784028325221
0,002;3000;10;50;5,83;0,34450100756331;4,44068775188367
0,005;1000;10;50;5,84;0,343133316726944;4,43808577672096
0,005;1500;10;50;5,82;0,346658951869403;4,42772245371586
0,005;1700;10;50;5,81;0,348140801712635;4,42210589543793
0,005;2000;10;50;5,81;0,349732578912002;4,41799904785232
0,005;3000;10;50;5,83;0,34648505230963;4,42984657283527
0,01;1000;3;70;5,94;0,32102856225828;4,53632730363972
0,01;1500;3;70;5,9;0,327868182245938;4,51289174500177
0,01;1700;3;70;5,9;0,328577994528078;4,50653684720791
0,01;2000;3;70;5,89;0,331202694238971;4,50354865784177
0,01;3000;3;70;5,88;0,332906795365917;4,51290939838121
0,02;1000;3;70;5,9;0,327720981420769;4,51746515120184
0,02;1500;3;70;5,89;0,330194714280777;4,50914534564237
0,02;1700;3;70;5,87;0,335345254495124;4,50125287884409
0,02;2000;3;70;5,9;0,328481126796063;4,52320925745422
0,02;3000;3;70;5,9;0,330264395667292;4,53395699969087
0,05;1000;3;70;5,89;0,331960791548241;4,50007439859909
0,05;1500;3;70;5,93;0,326680022683117;4,57243917577484
0,05;1700;3;70;5,92;0,329221413561316;4,52389531389797
0,05;2000;3;70;5,96;0,321025547769697;4,54156695124467
0,05;3000;3;70;6,07;0,303766284952117;4,61330016409065
0,001;1000;3;70;6,45;0,26083794321106;4,97994475496407
0,001;1500;3;70;6,3;0,273289948418175;4,85924024142138
0,001;1700;3;70;6,26;0,277315110635858;4,82614164847021
0,001;2000;3;70;6,21;0,282623615070396;4,78404912390826
0,001;3000;3;70;6,1;0,294690304917993;4,69785456278407
0,002;1000;3;70;6,21;0,283031756052835;4,78452774610352
0,002;1500;3;70;6,1;0,294077483179979;4,70015194451754
0,002;1700;3;70;6,08;0,296843684200342;4,68043567664521
0,002;2000;3;70;6,04;0,302371784166143;4,65405423540816
0,002;3000;3;70;5,99;0,310652449031073;4,59947410537115
0,005;1000;3;70;6,01;0,307159664666042;4,61577752636332
0,005;1500;3;70;5,97;0,314650144199755;4,57089653908059
0,005;1700;3;70;5,95;0,318705697458693;4,55561426346868
0,005;2000;3;70;5,93;0,32151182256718;4,53253355025259
0,005;3000;3;70;5,91;0,326705135326219;4,51634605167284
0,01;1000;5;70;5,87;0,335726988169281;4,47149615407529
0,01;1500;5;70;5,86;0,338242807431161;4,47562242547946
0,01;1700;5;70;5,87;0,335782167667838;4,48634655109712
0,01;2000;5;70;5,85;0,340458153117014;4,47700684127232
0,01;3000;5;70;5,86;0,338871523637663;4,48338889689493
0,02;1000;5;70;5,88;0,333792242072816;4,47929444364523
0,02;1500;5;70;5,85;0,340485649854077;4,49122776296023
0,02;1700;5;70;5,87;0,338021801988847;4,47543129619074
0,02;2000;5;70;5,88;0,335867157978215;4,49092657924672
0,02;3000;5;70;5,93;0,328686197407012;4,54399353387515
0,05;1000;5;70;5,87;0,339087947891403;4,48659146757581
0,05;1500;5;70;5,98;0,320256628441454;4,57574816031589
0,05;1700;5;70;6,04;0,309418699230652;4,58386228786338
0,05;2000;5;70;6;0,32114122492914;4,57736245187202
0,05;3000;5;70;6,09;0,306964978698296;4,59452124323464
0,001;1000;5;70;6,34;0,28772423860936;4,88590185887571
0,001;1500;5;70;6,19;0,298199193449377;4,76118564880669
0,001;1700;5;70;6,14;0,302448270134097;4,72364296068497
0,001;2000;5;70;6,09;0,305797375897614;4,6841424490488
0,001;3000;5;70;6;0,316386418965967;4,60028064629495
0,002;1000;5;70;6,09;0,305513351274956;4,68680932910822
0,002;1500;5;70;6;0,315653556642851;4,60139403117716
0,002;1700;5;70;5,97;0,318730417899468;4,58101801252835
0,002;2000;5;70;5,95;0,322345847329016;4,55470317857953
0,002;3000;5;70;5,91;0,32883476797764;4,51099786141089
0,005;1000;5;70;5,93;0,324407300623648;4,53084183503555
0,005;1500;5;70;5,88;0,333089746669635;4,48028435560383
0,005;1700;5;70;5,88;0,333893071194341;4,48145998991768
0,005;2000;5;70;5,87;0,335974010337573;4,47692094457579
0,005;3000;5;70;5,86;0,338515722136662;4,47342733855923
0,01;1000;6;70;5,86;0,337768117588479;4,47237159960588
0,01;1500;6;70;5,82;0,346086302482751;4,44549642306441
0,01;1700;6;70;5,84;0,341745095923993;4,46158839883489
0,01;2000;6;70;5,84;0,343348055998345;4,44874438528437
0,01;3000;6;70;5,85;0,342955462141902;4,46320531405096
0,02;1000;6;70;5,82;0,347540008563854;4,43491037300752
0,02;1500;6;70;5,85;0,34112101804709;4,44882068575108
0,02;1700;6;70;5,88;0,337151904240963;4,48064698226528
0,02;2000;6;70;5,86;0,340188549710982;4,45996064568683
0,02;3000;6;70;5,94;0,328441108141244;4,51465520881471
0,05;1000;6;70;5,87;0,338411921846034;4,50641177845009
0,05;1500;6;70;6,01;0,317138724364885;4,56505618853759
0,05;1700;6;70;6;0,322578687893123;4,58374369294036
0,05;2000;6;70;6,02;0,318760607980278;4,55568867850456
0,05;3000;6;70;6,13;0,302591997834773;4,65533652713071
0,001;1000;6;70;6,31;0,296194955642849;4,85487082565925
0,001;1500;6;70;6,15;0,304978631051697;4,73216826123674
0,001;1700;6;70;6,11;0,307739763145672;4,69589904821639
0,001;2000;6;70;6,06;0,313156222659709;4,65383208305927
0,001;3000;6;70;5,97;0,322187053414367;4,57500587935491
0,002;1000;6;70;6,05;0,314005424502363;4,65136656039283
0,002;1500;6;70;5,97;0,321025417160073;4,5762233312067
0,002;1700;6;70;5,95;0,324097273012765;4,552650525983
0,002;2000;6;70;5,92;0,329321900338493;4,52589664671717
0,002;3000;6;70;5,88;0,333099708516039;4,48588870606412
0,005;1000;6;70;5,89;0,331919882551272;4,50105897957143
0,005;1500;6;70;5,87;0,336707244625892;4,46630260996356
0,005;1700;6;70;5,86;0,337053353017461;4,4674697459504
0,005;2000;6;70;5,84;0,341507389127642;4,45190575288724
0,005;3000;6;70;5,83;0,343817172142682;4,45254379742311
0,01;1000;8;70;5,84;0,343023812510574;4,44656383327842
0,01;1500;8;70;5,81;0,348649773869042;4,43986491255223
0,01;1700;8;70;5,82;0,347176697814974;4,44989494430829
0,01;2000;8;70;5,83;0,34570256282533;4,46104192018491
0,01;3000;8;70;5,84;0,343981176185647;4,45372970668323
0,02;1000;8;70;5,83;0,346439752119781;4,45006774279132
0,02;1500;8;70;5,85;0,341909173577515;4,44740391042587
0,02;1700;8;70;5,88;0,338244281225325;4,47974475421075
0,02;2000;8;70;5,87;0,34031412062915;4,47087188478115
0,02;3000;8;70;5,94;0,330873257141728;4,49512339142038
0,05;1000;8;70;5,93;0,330517757391777;4,50982184914693
0,05;1500;8;70;6,04;0,31361321818544;4,56638419254291
0,05;1700;8;70;6,03;0,318064126029015;4,57770210281885
0,05;2000;8;70;6;0,323969737408827;4,52033342158519
0,05;3000;8;70;6,18;0,297862203756591;4,67537074500612
0,001;1000;8;70;6,27;0,305467942195392;4,81824483575021
0,001;1500;8;70;6,1;0,316607592033101;4,68463605174284
0,001;1700;8;70;6,06;0,317868844393686;4,6532444450403
0,001;2000;8;70;6,02;0,320792859378292;4,61586613640487
0,001;3000;8;70;5,93;0,330193725722719;4,53392719104005
0,002;1000;8;70;6,02;0,321863947485295;4,61025756351283
0,002;1500;8;70;5,92;0,331642225385319;4,52888617395777
0,002;1700;8;70;5,91;0,332262537361839;4,51255266508436
0,002;2000;8;70;5,89;0,335095304425325;4,49088599515207
0,002;3000;8;70;5,86;0,338510546372181;4,45983322477466
0,005;1000;8;70;5,87;0,336899785490738;4,47203971142841
0,005;1500;8;70;5,84;0,343068999359609;4,4466267048813
0,005;1700;8;70;5,84;0,343381974353658;4,45086380031555
0,005;2000;8;70;5,82;0,345995044807484;4,44133402971061
0,005;3000;8;70;5,83;0,345755282544979;4,43766426528627
0,01;1000;10;70;5,83;0,344896626067446;4,4476055784899
0,01;1500;10;70;5,84;0,342953289237857;4,45895423543318
0,01;1700;10;70;5,84;0,344255674098393;4,45800196790178
0,01;2000;10;70;5,83;0,34694091714824;4,4445743873077
0,01;3000;10;70;5,83;0,347534404905532;4,44683687898458
0,02;1000;10;70;5,83;0,34722745403162;4,44606298843682
0,02;1500;10;70;5,88;0,338159949525074;4,47751138847774
0,02;1700;10;70;5,88;0,338540551197905;4,46934810365165
0,02;2000;10;70;5,89;0,339133710631767;4,47368862414212
0,02;3000;10;70;5,97;0,325462837904278;4,52271847124417
0,05;1000;10;70;5,91;0,337443795252928;4,49814684221555
0,05;1500;10;70;6,03;0,318526683321892;4,58270858763826
0,05;1700;10;70;6,11;0,308403215123752;4,63637978551906
0,05;2000;10;70;6,16;0,299942729244338;4,66483193232016
0,05;3000;10;70;6,15;0,305787362661412;4,65778640894831
0,001;1000;10;70;6,24;0,312026893080566;4,79514572313871
0,001;1500;10;70;6,08;0,320233975490316;4,66333683356472
0,001;1700;10;70;6,04;0,323003430576117;4,62816254595815
0,001;2000;10;70;5,99;0,326912619282615;4,58848082861134
0,001;3000;10;70;5,91;0,333731326874666;4,51234351378915
0,002;1000;10;70;5,98;0,329170099166585;4,57824309845135
0,002;1500;10;70;5,9;0,333803727567259;4,51200916989248
