"mtry";"ntree";"maxnodes";"rmse";"r_squared";"mae"
18;1000;20;3,50239901540264;0,265106477141351;2,71113615161928
18;1300;20;3,50722036790738;0,262643658757997;2,71232411572227
18;1500;20;3,50535260771328;0,263642706077852;2,7125237145475
18;1700;20;3,50435573397524;0,263607964570169;2,71280667643031
18;2000;20;3,50474173158089;0,263789274508188;2,71433285320333
20;100;20;3,52087106305616;0,256081437282726;2,72291222483699
20;300;20;3,50126251058553;0,265050315986426;2,70937499990903
20;500;20;3,50146062513069;0,264828555486362;2,70939613214366
20;700;20;3,50692477874067;0,262577910711401;2,71447602216625
20;900;20;3,51262976186457;0,260063750459604;2,71543294843082
20;1000;20;3,50873878260393;0,261638040877106;2,7160545490871
20;1300;20;3,50633198007195;0,262771150818666;2,71459262517716
20;1500;20;3,50695040484189;0,262479004093397;2,71419269806449
20;1700;20;3,50334484198147;0,264147838828164;2,71264263952706
20;2000;20;3,50366197004989;0,263849584427202;2,71113427131821
22;100;20;3,50643532099852;0,262307125186701;2,71901370610402
22;300;20;3,5058544252308;0,26288163422103;2,71044121293381
22;500;20;3,50627468864949;0,262898332310911;2,71134269110941
22;700;20;3,49755975725508;0,266491688434137;2,70869324768457
22;900;20;3,50846842054237;0,261678977312;2,7132627651402
22;1000;20;3,50773774827374;0,261818175786477;2,71350604999055
22;1300;20;3,51183852994558;0,259999019883898;2,71699683068831
22;1500;20;3,50830971349754;0,261834197964326;2,71324624332148
22;1700;20;3,50208562919951;0,264297597337513;2,70998442108874
22;2000;20;3,50250997860706;0,264288687609562;2,71172408162557
24;100;20;3,53726340684429;0,248949346691026;2,73218515532428
24;300;20;3,50633174073346;0,262588662052148;2,71537755419085
24;500;20;3,50464901567547;0,263172504922117;2,7113341104273
24;700;20;3,50942792912082;0,261067863839152;2,71140480807018
24;900;20;3,50087985458283;0,264783832701252;2,70943236649598
24;1000;20;3,50230700372225;0,264272705547804;2,70828098821142
24;1300;20;3,50476421054136;0,263087704539156;2,71152179719594
24;1500;20;3,50433938959164;0,263258778368653;2,70901951695981
24;1700;20;3,50501537057243;0,263262671600052;2,70990896816221
24;2000;20;3,50350796851179;0,263707010722716;2,70890264168069
2;100;30;3,58456167589284;0,248701746297554;2,76930887500237
2;300;30;3,59169837936048;0,253322550453203;2,76306351119499
2;500;30;3,58887721772413;0,251258377060698;2,76520395388795
2;700;30;3,59145969899839;0,252553969805873;2,76205167140825
2;900;30;3,59968236697088;0,247834755542825;2,77122392371449
2;1000;30;3,60042064427717;0,248435422172169;2,76913112829741
2;1300;30;3,5869423739011;0,254994898827549;2,7615743467979
2;1500;30;3,58947512916407;0,252195383285923;2,76364387234582
2;1700;30;3,59327023005169;0,25079456051701;2,76664382600033
2;2000;30;3,59667975466031;0,250077596558791;2,76849148911352
4;100;30;3,53512336098131;0,261361251100675;2,72219388198353
4;300;30;3,53169211383135;0,262594355651763;2,72786177344567
4;500;30;3,52641600242342;0,266832170308509;2,71831716323855
4;700;30;3,53898903671537;0,261075525196115;2,7274373115325
4;900;30;3,54125023471775;0,260874778628967;2,7300082589357
4;1000;30;3,5407153663189;0,260000049885908;2,72690297004193
4;1300;30;3,5349001792871;0,262891285579706;2,7260090691794
4;1500;30;3,53122654150709;0,265203158809683;2,72282167471381
4;1700;30;3,53720864175827;0,262718275368924;2,72685327857028
4;2000;30;3,53594702572638;0,261821772964238;2,72486239314952
6;100;30;3,5275590283292;0,259799181234213;2,71977006408101
6;300;30;3,53097813179403;0,25920200029982;2,71773600013827
6;500;30;3,51289736971867;0,266604432018421;2,70689618772905
6;700;30;3,50870095329752;0,268584146433738;2,70616260768496
6;900;30;3,51196474415458;0,266438409570995;2,71084086438964
6;1000;30;3,51467471835804;0,265479198523111;2,71275690724138
6;1300;30;3,50979580042856;0,26776454467287;2,70904366260327
6;1500;30;3,50392602270765;0,270379487773784;2,70368786936678
6;1700;30;3,50785525000336;0,269026528043951;2,70757794230573
6;2000;30;3,50413830007272;0,270797835665322;2,70381917560285
8;100;30;3,52423388650777;0,25815070361182;2,72612887097839
8;300;30;3,49425542333891;0,271853847777926;2,70036556452051
8;500;30;3,50077684342243;0,268553412115671;2,70642557862698
8;700;30;3,49281455616782;0,27186473409427;2,70172337689134
8;900;30;3,49694940173016;0,270506525477498;2,70108401807315
8;1000;30;3,5021391978562;0,268177996891031;2,70531207176266
8;1300;30;3,49636028814361;0,271145524773908;2,70163892221688
8;1500;30;3,49742020580984;0,269881270176423;2,70277225911542
8;1700;30;3,49618717146406;0,270438529047265;2,7036993273571
8;2000;30;3,49609506068045;0,271391155295338;2,70193287680167
10;100;30;3,49347260145009;0,269434681793546;2,69376966182283
10;300;30;3,48781498395712;0,272722416443689;2,70230417478697
10;500;30;3,48876448885781;0,271759433930589;2,70232259305559
10;700;30;3,49754998124672;0,268551602442461;2,70509995971499
10;900;30;3,48999654328486;0,271734251873342;2,70089289452515
10;1000;30;3,48715570312158;0,272783337186804;2,69910505977916
10;1300;30;3,48336190922093;0,274403269594778;2,69528732424351
10;1500;30;3,49192327487107;0,270782375356142;2,70140760853
10;1700;30;3,49392263764719;0,26978512947417;2,70254564487222
10;2000;30;3,49007438644592;0,271507991223112;2,70144035890014
12;100;30;3,49595020024011;0,267237678232053;2,70191514963605
12;300;30;3,48621586133975;0,272184840494169;2,70304039586809
12;500;30;3,50437813041519;0,264366674660066;2,7151172537523
12;700;30;3,48431327898716;0,273294133144389;2,69417821984
12;900;30;3,49040573287615;0,270383338533547;2,70077594249927
12;1000;30;3,48336875989961;0,273870916446329;2,69629516951877
12;1300;30;3,48720774513108;0,272094761771281;2,69772121986588
12;1500;30;3,49144382088935;0,269995365281013;2,70096276340327
12;1700;30;3,48672151179367;0,272086314631822;2,69745583825536
12;2000;30;3,48813029200655;0,27134585256064;2,6998831876014
14;100;30;3,48830285524056;0,27091480823713;2,69397000805386
14;300;30;3,4860036899405;0,271615337376323;2,69486181588658
14;500;30;3,48942949124074;0,270339434954888;2,70401420613658
14;700;30;3,47920475506228;0,274768923302277;2,69289562666102
14;900;30;3,49404960963009;0,268363897208235;2,70574250834818
14;1000;30;3,48784744327865;0,271024019209382;2,69805244328873
14;1300;30;3,4888651826424;0,270554080181097;2,69827531875671
14;1500;30;3,48770425233275;0,271237876892842;2,70016010549123
14;1700;30;3,48831055502171;0,270739816905145;2,70141312632422
14;2000;30;3,48649514355495;0,271526227504433;2,69776992505133
16;100;30;3,48849571040148;0,270596786143366;2,69846698018824
16;300;30;3,48866634945835;0,270088960204375;2,69568060116872
16;500;30;3,48918909041635;0,26977546155092;2,6983388707717
16;700;30;3,49159143937738;0,26918303026784;2,69872432866893
16;900;30;3,48853095366542;0,270161078133473;2,70013498213578
16;1000;30;3,48696416635991;0,271352061376707;2,69781218086723
16;1300;30;3,48473421813114;0,271809677538262;2,69578646116686
16;1500;30;3,48671387914023;0,2709898346;2,6991883602337
16;1700;30;3,48787435692165;0,270629866905638;2,69953751973579
16;2000;30;3,48452891792165;0,272128250052184;2,69531910841489
18;100;30;3,49015943749201;0,269839726206884;2,69649182548922
18;300;30;3,47435104061848;0,276106903737378;2,69136993131241
18;500;30;3,4856950636026;0,271328478656217;2,6988497020352
18;700;30;3,48598425994559;0,271039153946481;2,70209476148193
18;900;30;3,48304236961805;0,272478264593832;2,69631820073455
18;1000;30;3,48592009191123;0,271093933207399;2,70049035319863
18;1300;30;3,49077938818076;0,269098839431726;2,7011034169302
18;1500;30;3,49014180993978;0,269262612102415;2,69993484126318
18;1700;30;3,49482802034384;0,2671550171944;2,70406924158263
18;2000;30;3,48827493253599;0,270229395790875;2,69757503666351
20;100;30;3,50968875448991;0,260681574860242;2,7174392796309
20;300;30;3,48971934048121;0,26920283661169;2,69945469152586
20;500;30;3,48564205515312;0,270886591593714;2,69481225805184
20;700;30;3,48978562176554;0,269338561860932;2,70324055704792
20;900;30;3,48369158410321;0,271926365467937;2,69624586054174
20;1000;30;3,48585389990369;0,270975318266706;2,69888559415341
20;1300;30;3,49039770491813;0,268933679264477;2,70084104660259
20;1500;30;3,48839857607384;0,269822001178853;2,69857373966075
20;1700;30;3,48743502367068;0,270369793749208;2,69727128435301
20;2000;30;3,48974998234422;0,269278502367523;2,70009431194725
22;100;30;3,50512964457932;0,262661040242835;2,71224709384713
22;300;30;3,48486557262782;0,271231771259835;2,69439097815354
22;500;30;3,49345859970338;0,267438404687134;2,70417697705563
22;700;30;3,48996133779661;0,269232023248593;2,69853147424949
22;900;30;3,48918763815774;0,269317062761433;2,69626149321005
22;1000;30;3,48325786991953;0,272147366862731;2,6925805097735
22;1300;30;3,48596067751182;0,270749657226454;2,69674772589113
22;1500;30;3,48972882577554;0,269134945212656;2,7017143484344
22;1700;30;3,48991268556262;0,269087861199859;2,69861699181508
22;2000;30;3,49032851322146;0,268948323395725;2,69914357312914
24;100;30;3,50134031694899;0,263817120536489;2,71257414034666
24;300;30;3,48957728155284;0,26921408669648;2,70127937466583
24;500;30;3,49064812795682;0,268391970851336;2,70154397828165
24;700;30;3,48726081438834;0,269984296411333;2,69946735223442
24;900;30;3,48661899572566;0,270276029233587;2,69289507039993
24;1000;30;3,49249510822638;0,267847678740843;2,69936214172397
24;1300;30;3,48858645343324;0,269477033320841;2,69836754426317
24;1500;30;3,48687250530202;0,270291472758048;2,69476303996645
24;1700;30;3,48639679850712;0,270545529091624;2,69455269431541
24;2000;30;3,4894371678071;0,269145894572807;2,69668103227441
2;100;40;3,54223288374771;0,264953004592274;2,73558968325627
2;300;40;3,56983408083857;0,255700278376075;2,74681697961744
2;500;40;3,56857919486434;0,255854941061082;2,74668031915103
2;700;40;3,56820358113094;0,257488600455533;2,746490895203
2;900;40;3,55972528196493;0,259665782946314;2,73890934208256
2;1000;40;3,56605726508619;0,257366459203239;2,74193809811104
2;1300;40;3,56896592099789;0,257221456985907;2,74482700095201
2;1500;40;3,56336298235405;0,259842690869808;2,74435441478973
2;1700;40;3,56463288144511;0,258407898109363;2,74560220457554
2;2000;40;3,56512199781321;0,258705146708604;2,74309824178989
4;100;40;3,50678759604487;0,270265667013526;2,70590617937412
4;300;40;3,52427954382643;0,262412935552362;2,71625421259198
4;500;40;3,52027717194367;0,265196355998706;2,70932822722858
4;700;40;3,51135013501115;0,268712405448408;2,70619014556337
4;900;40;3,51159792236975;0,270135082144264;2,702121413948
4;1000;40;3,5167424140842;0,26856463523238;2,70923902478883
4;1300;40;3,51754314398701;0,266886702542994;2,70835837670375
4;1500;40;3,5169257480557;0,268848749377936;2,70684317222845
4;1700;40;3,51432994228454;0,2683215855449;2,70449997834968
4;2000;40;3,51549121913146;0,268542208285763;2,70739721458899
6;100;40;3,49368863261799;0,271474480882416;2,70250496981675
6;300;40;3,49777774631162;0,270822291166643;2,69902768243068
6;500;40;3,48513741871961;0,276055696392811;2,68874557241723
6;700;40;3,48317393222121;0,277447539360129;2,68750231567538
6;900;40;3,49486390930111;0,27250814777604;2,6967362979112
6;1000;40;3,49402352033104;0,271751281944715;2,69748372816055
6;1300;40;3,49049629708847;0,274239685090934;2,69500813105088
6;1500;40;3,48981500604649;0,274342939595724;2,69629100179112
6;1700;40;3,49079884364423;0,274058286327574;2,69290524723373
6;2000;40;3,49097435495442;0,273670909830193;2,69416339346388
8;100;40;3,50154384069109;0,267138115187313;2,70342757520726
8;300;40;3,47862348659695;0,276864383480122;2,68880167875986
8;500;40;3,48008436983717;0,276370665504408;2,69027313249892
8;700;40;3,47694036769808;0,27739353019712;2,69100291972082
8;900;40;3,48528825586859;0,273800454773156;2,69323792477063
8;1000;40;3,47795037509819;0,276992653521913;2,68813873757381
8;1300;40;3,47936071077513;0,276457461444849;2,6925040608657
8;1500;40;3,48806178439626;0,272566920436458;2,69534080976653
8;1700;40;3,4842786487114;0,274440101380974;2,69100434332453
8;2000;40;3,48232448420768;0,275068187031793;2,69387314040114
10;100;40;3,47735344675613;0,276532636068272;2,68349374649029
10;300;40;3,47524054511995;0,277538096271686;2,68590989946994
10;500;40;3,48181334131702;0,273932891597015;2,69122835699695
10;700;40;3,47788250478721;0,27561190711574;2,6918924231244
10;900;40;3,47708110357719;0,276067203236893;2,68933266058241
10;1000;40;3,47701360321096;0,276134577113264;2,68815197808676
10;1300;40;3,48269325214551;0,273856794639203;2,6957893177385
10;1500;40;3,48145614965545;0,274462037187284;2,69201840270529
10;1700;40;3,47243022880886;0,277906381186323;2,68661039289856
10;2000;40;3,47573583041783;0,276666127532317;2,6884637609308
12;100;40;3,49150694517795;0,268745532126519;2,69362502098531
12;300;40;3,48280598772319;0,272972875570668;2,69219115424388
12;500;40;3,47522547595451;0,275906565285456;2,68685906993435
12;700;40;3,47793219282564;0,274885100541099;2,69343208939052
12;900;40;3,48174090217457;0,273210700304036;2,69538611643307
12;1000;40;3,47587453439462;0,275983408327502;2,6885341307669
12;1300;40;3,47003627622833;0,278335200066811;2,68859075498922
12;1500;40;3,47699716287963;0,275562030119227;2,69149473958086
12;1700;40;3,47816314478548;0,274730494051823;2,69213862323888
12;2000;40;3,47794306809101;0,274959571204113;2,69276999774893
14;100;40;3,50425750067534;0,263316713074493;2,70895830803832
14;300;40;3,4804108519534;0,273630560862996;2,69625139847193
14;500;40;3,4689381860505;0,27833688989282;2,68321427646395
14;700;40;3,47063165788223;0,277751132007505;2,68988411507244
14;900;40;3,46965286930719;0,277905877093126;2,68548936405563
14;1000;40;3,47590041352123;0,27573320685977;2,68789253387947
14;1300;40;3,47797818030986;0,274760167632763;2,69139409814051
14;1500;40;3,4717782710704;0,277099331092585;2,68694504890896
14;1700;40;3,47707136814834;0,274954978215275;2,69367679201019
14;2000;40;3,47708399305051;0,275034691534407;2,69140555404974
16;100;40;3,47599748176212;0,275817434375934;2,68309410845901
16;300;40;3,4818832839095;0,272518841402842;2,69819181490198
16;500;40;3,48092513719861;0,273343037790369;2,69335812556959
16;700;40;3,47924881175115;0,273628880531596;2,69402204728902
16;900;40;3,48042592317676;0,273409681516058;2,69336464021929
16;1000;40;3,47425575631771;0,275873578891846;2,68932473986678
16;1300;40;3,4768360466428;0,27482219512152;2,69264127303246
16;1500;40;3,47398075839312;0,27609593981968;2,68751889025696
16;1700;40;3,47582472631595;0,275206550968409;2,68937334283147
16;2000;40;3,47891930210965;0,273946475000523;2,69121653851866
18;100;40;3,47131408243954;0,277443977158813;2,68503885857638
18;300;40;3,47362401145494;0,276022351051537;2,68777875470482
18;500;40;3,47663806399821;0,274701781360726;2,69532467208672
18;700;40;3,47384471894676;0,276068552373071;2,68396032260557
18;900;40;3,47113071751793;0,277009582242625;2,6858068926601
18;1000;40;3,48040879946529;0,273196499555598;2,6944303065359
18;1300;40;3,47638856607075;0,274911728982381;2,68917867053693
18;1500;40;3,4706716652415;0,27731826507982;2,68608510775045
18;1700;40;3,47433463807956;0,275736634745872;2,68829254510334
18;2000;40;3,47860105658776;0,273919811069221;2,69188179555677
20;100;40;3,46617036222652;0,279041235367841;2,68142618470917
20;300;40;3,47729640530464;0,274313450063724;2,69268057591938
20;500;40;3,47836329504902;0,273754790852114;2,69455162167251
20;700;40;3,46960742419889;0,277481565839482;2,68529284023531
