"Observed";"Predicted"
54,1666666666666;219,758554469146
137,500000000001;268,639211298811
329,166666666667;225,784844123544
345,833333333335;286,293526114087
154,166666666668;263,503407230898
83,3333333333334;267,954858686543
87,4999999999999;234,070103609988
75,0000000000001;263,709524730967
124,999999999999;155,922170328235
41,6666666666667;179,587709711924
275;179,587709711924
166,666666666668;179,587709711924
133,333333333333;177,517200265181
637,5;344,407404234686
391,666666666667;229,785867892862
425;282,740056260716
445,833333333333;252,585993685549
750;362,448649494472
366,666666666668;305,344747049112
416,666666666669;248,097174541929
695,833333333332;236,360725903165
529,166666666665;246,720449490098
295,833333333334;211,480690749968
279,166666666668;160,142353946951
13,3333333333334;185,669415579574
311,333333333332;248,781633401266
429,000000000001;255,4695090893
188,666666666666;337,116652780748
129,666666666666;339,882704140891
329,333333333332;167,132393604287
250,666666666668;366,97456778118
105,666666666666;372,549687606214
308,333333333332;195,513406813628
175,333333333333;280,765392896656
444,000000000001;236,315520781612
114;183,904719202327
224,666666666666;220,676604171698
268,333333333335;234,568563662304
241,666666666666;264,633921188888
20,8333333333333;174,651044759086
54,1666666666666;83,3865244878749
0;83,3865244878749
641,666666666666;255,877607814414
300,000000000001;248,230128187945
33,3333333333334;128,5957610737
583,333333333333;182,221989714454
124,999999999999;199,834789809199
275;233,588461121876
8,33333333333334;56,8988083731877
95,8333333333334;173,145691495957
75,0000000000001;173,145691495957
237,499999999999;160,597951195365
262,499999999998;150,216812150842
100;150,216812150842
0;186,014852580389
116,666666666666;186,014852580389
183,333333333333;206,567785305154
491,666666666669;206,567785305154
333,333333333332;223,511946951736
83,3333333333334;146,872825009822
229,166666666668;172,703892136904
29,1666666666667;96,7718482853745
183,333333333333;168,195448003718
108,333333333334;168,195448003718
245,833333333332;166,295966504362
100;166,295966504362
108,333333333334;178,192677258629
154,166666666668;173,607296853659
225;173,607296853659
129,166666666667;240,464486515076
191,666666666668;203,590302984027
387,499999999999;178,675824264283
104,166666666667;163,93803306583
245,833333333332;246,838181546754
108,333333333334;172,663813449041
170,833333333332;195,939267699022
37,5;113,12102565331
233,333333333334;160,059816851417
95,8333333333334;152,239899365128
4,16666666666669;52,3657615828511
45,8333333333333;114,847117939987
95,8333333333334;46,9123272908137
25;102,761518664242
50,0000000000001;95,8287580937918
150;152,263233860387
500;286,810308859594
20,8333333333333;13,3709030176946
0;13,3709030176946
0;4,90252105342325
141,666666666667;151,136831524825
137,500000000001;151,136831524825
237,499999999999;169,234674544237
262,499999999998;230,476635362771
87,4999999999999;157,887159885977
379,166666666665;284,976538572408
150;137,755519271045
350;147,40385383537
112,5;137,903150459526
137,500000000001;149,916759704208
116,666666666666;149,916759704208
12,5;111,933586745695
120,833333333333;148,848008365776
54,1666666666666;148,848008365776
170,833333333332;141,195760833575
8,33333333333334;40,4417361867728
0;44,7656517553034
8,33333333333334;18,2926782462607
120,833333333333;143,820980657738
166,666666666668;62,6372036915031
104,166666666667;149,762049345767
333,333333333332;149,762049345767
