"Richesse_tot";"gps_x";"bio4";"bio7";"gps_y";"pH";"CaCO3";"bio18";"CEC";"elevation";"P";"N";"bio15";"bio10";"bio6";"PET";"bio13";"bio16";"clay";"hurs_mean";"clcm_lvl3mf";"clcm_lvl3gua";"clcm_lvl3ng";"clcm_lvl3nial";"clcm_lvl3p";"clcm_lvl3v"
6;-1,55777677840766;-1,62200487045256;-1,41851629302297;0,480509657009794;-0,711006683197713;-0,849179919429904;-1,39096617144719;-1,33543504302245;-0,855308011013187;0,707210105954787;0,837666194367752;0,462092106252306;-1,21020679192248;1,2344091197265;0,0270734312589607;-0,468860726125955;-0,295972908848961;-0,398937268584793;0,791844651898906;0;0;0;1;0;0
12;-1,561875813508;-1,68136878744548;-1,45258622897655;0,487954363693557;-1,26964299987778;-0,638160294793295;-1,11170243580265;-1,37073752482435;-0,855308011013187;0,513687375852529;1,0899990346767;0,491831553270336;-1,14030991812481;1,29535185090874;0,0632010985781314;-0,418400445609608;-0,244741501331194;-0,366544412939766;0,811494777358583;0;0;0;0;1;0
3;0,0953838692952452;0,0296312201058649;-0,021648918926002;0,645870477749597;1,15111437240252;-0,573907002857574;-0,113483125413655;-0,228891552520373;-0,446897353107662;0,456041337386993;-0,895294828242881;-0,876183009559064;-0,37144430635018;-0,22821642864775;0,0215153285944732;-0,956643437783976;-1,02109436910044;-1,1439729484204;0,320241640866579;0;1;0;0;0;0
7;0,0998123124353156;0,026992823795069;-0,021648918926002;0,64461218202007;0,964902266842499;-0,570534430798044;-0,116454016218384;-0,252306372837569;-0,455808504902788;0,106988772077057;-0,782071686835745;-0,876183009559064;-0,37144430635018;-0,22821642864775;0,0520848932491549;-0,967856833454275;-1,02700568535249;-1,19796104116211;0,294041473587006;0;1;0;0;0;0
6;0,0994716629630024;0,026992823795069;-0,021648918926002;0,643983034155306;0,964902266842499;-0,570534430798044;-0,116454016218384;-0,252306372837569;-0,455808504902788;0,106988772077057;-0,782071686835745;-0,876183009559064;-0,37144430635018;-0,22821642864775;0,0520848932491549;-0,967856833454275;-1,02700568535249;-1,19796104116211;0,294041473587006;0;1;0;0;0;0
5;0,094702570350619;0,0296312201058649;-0,021648918926002;0,646499625614365;1,15111437240252;-0,719452802179104;-0,113483125413655;-0,284698966126848;-0,446897353107662;0,578574839624913;-0,839764173751617;-0,876183009559064;-0,37144430635018;-0,22821642864775;0,0215153285944732;-0,956643437783976;-1,02109436910044;-1,18716342261377;0,320241640866579;0;0;0;1;0;0
7;0,0279352737772508;-0,0943734065015562;-0,055718854879587;0,6855067932298;-0,711006683197713;-0,987066169188629;-0,119424907023113;-0,718640325885725;-0,233028960143345;0,282463934864802;-0,0566000092712538;-0,712616050959896;-0,511238053945556;-0,289159159829989;0,266071845831935;-0,743588920048289;-0,894986289056701;-0,604092021003293;0,863895111917735;0;1;0;0;0;0
8;0,0282759232495638;-0,0943734065015562;-0,055718854879587;0,686135941094564;-0,711006683197713;-0,987066169188629;-0,119424907023113;-0,718640325885725;-0,233028960143345;0,282463934864802;-0,0566000092712538;-0,712616050959896;-0,511238053945556;-0,289159159829989;0,266071845831935;-0,743588920048289;-0,894986289056701;-0,604092021003293;0,863895111917735;0;1;0;0;0;0
2;0,0541652831453596;-0,0613934526166042;-0,055718854879587;0,679844462446914;-0,711006683197713;-0,704714842441971;-0,110512234608926;-0,38369893297301;-0,313229638750018;-0,256945076586268;-0,479270543214896;-0,772094944995957;-0,441341180147888;-0,22821642864775;-1,25962733556995;-0,799655898399785;-0,926513309067635;-0,982008670195267;0,67394389914082;0;1;0;0;0;0
11;0,0541652831453596;-0,0613934526166042;-0,055718854879587;0,679844462446914;-0,711006683197713;-0,704714842441971;-0,110512234608926;-0,38369893297301;-0,313229638750018;-0,256945076586268;-0,479270543214896;-0,772094944995957;-0,441341180147888;-0,22821642864775;-1,25962733556995;-0,799655898399785;-0,926513309067635;-0,982008670195267;0,67394389914082;0;1;0;0;0;0
