"AB_tot";"LC_";"Sand";"Silt";"Clay";"pH";"N";"P";"K";"CN";"CaCO3";"C_org";"tas_mean_3";"tas_mean_6";"tas_mean_120";"tas_sd_3";"tas_sd_6";"tas_sd_120";"tasmax_mean_3";"tasmax_mean_6";"tasmax_mean_120";"tasmax_sd_3";"tasmax_sd_6";"tasmax_sd_120";"tasmin_mean_3";"tasmin_mean_6";"tasmin_mean_120";"tasmin_sd_3";"tasmin_sd_6";"tasmin_sd_120";"pr_mean_3";"pr_mean_6";"pr_mean_120";"pr_sd_3";"pr_sd_6";"pr_sd_120";"pet_mean_3";"pet_mean_6";"pet_mean_120";"pet_sd_3";"pet_sd_6";"pet_sd_120";"LC_For";"LC_Gua";"LC_Nag";"LC_Nial";"LC_Pmo";"LC_Viny"
2,5;"Nial";-0,848284443462021;0,809421182633039;0,383283796755648;1,17043309677954;0,193275579717775;-0,710014680157711;0,906717205736656;-0,667623139974679;1,51558244880371;-0,625365998784979;0,179921326975974;-0,491098738042406;0,898904901928444;-1,78330940911742;-1,94365079425597;-0,353699746391989;0,205448528446808;-0,526716680126633;0,894858383604225;-1,45190686536497;-1,88443873633224;-0,358944720195015;-0,00508701258410017;-0,43926806095671;0,921538259628266;-1,72933068102124;-1,93840503433976;-0,385411846290028;2,84075830645068;1,64344137711655;0,7644799833051;2,11106859986537;2,95232085196196;0,926630347931569;0,103663260060122;0,257679844757571;1,14586431653584;0,195805375652248;-1,27353657546423;0,294389364879803;0;0;0;1;0;0
4,33012701892219;"Nial";-1,01962926671383;0,494641932416869;1,10188989280285;1,15974069242242;1,60530867628033;-0,443752173465259;2,1759386656113;-0,494023409875807;1,18542286936054;0,204761685181811;0,0636875776466069;-0,56676932432903;0,657119672847481;-1,80970780844344;-1,93952159487057;-0,348433180341902;0,0643829534348684;-0,606833823159132;0,681513276586294;-1,43417605772859;-1,85851392546948;-0,332430620355832;-0,124673319540591;-0,524768351117319;0,671075168538012;-1,71933959385298;-1,91154854525475;-0,397868641177004;3,19243318702769;1,97533556073757;1,10899958885513;2,24076779883499;3,23752614401474;1,20335787213662;0,0430314926112682;0,169493063917675;1,04198300162406;0,193828316932539;-1,29610263401103;0,261271767697961;0;0;0;1;0;0
3,53553390593274;"Nial";-0,982912518874153;0,329382826053379;1,27349731872456;1,18167588006751;0,0834347161730498;-0,50265675504318;0,546481239459416;-0,671661137859358;1,53066526429022;0,204761685181811;0,179921326975974;-0,491098738042406;0,913412015673302;-1,78330940911742;-1,94365079425597;-0,3437482757773;0,205448528446808;-0,526716680126633;0,907127431292159;-1,45190686536497;-1,88443873633224;-0,346271059531541;-0,00508701258410017;-0,43926806095671;0,934677307029719;-1,72933068102124;-1,93840503433976;-0,376422871474899;2,82026153665372;1,62165360873419;0,704120944090001;2,07402836880385;2,92552771170558;0,865936623443466;0,0862361652245231;0,208761986683536;1,09929026828948;0,190103720301633;-1,27433679273406;0,285833557619385;0;0;0;1;0;0
3,53553390593274;"Nial";-1,0563460145535;0,376599713585805;1,33785010344521;1,06883565499756;1,276077650342;-0,806734024190678;1,40182700324581;-0,487435941915386;1,86072600185966;1,449953211132;0,121804452311282;-0,531456384061944;0,782847991969582;-1,76118167318561;-1,9463081816865;-0,346200792453687;0,134915740940859;-0,562324299252179;0,802158912184309;-1,41082484242468;-1,86321564832601;-0,326745465519496;-0,0715238497821503;-0,482018206037013;0,79261135700148;-1,75027628429119;-1,9102906344443;-0,379614080532616;2,92995031077928;1,72357605065843;0,771788105978375;2,07697208340196;3,00088670836365;0,905901653369263;0,0836947138943296;0,237484398763702;1,12673229126874;0,194923818499918;-1,27878894269877;0,272729859891165;0;0;0;1;0;0
8,66025403784439;"Nial";-0,579028292637757;0,376599713585805;0,501263902076829;1,21819140528625;0,402287216977907;0,455054581767764;1,93241269714686;-1,56618125243581;1,18508226253587;-0,625365998784979;0,281625857639175;-0,420472857508215;1,04800579319497;-1,80970780844344;-1,94079471984692;-0,413020461052493;0,290087873454023;-0,464403346656893;1,02777306689017;-1,45190686536496;-1,85989508784814;-0,437429112792963;0,0746371920535719;-0,380486611471286;1,05949825734356;-1,72933068102122;-1,94447270926745;-0,406579210181652;2,58100833284189;1,40839197753404;0,450490168331;2,01555709940458;2,71686643801217;0,651618714999147;0,14305575567809;0,337115265666791;1,21002257368154;0,158738277759666;-1,29832710948176;0,331372779201903;0;0;0;1;0;0
7,90569415042095;"Nial";-1,11142113631301;0,683509482546571;1,00536071572188;0,969175515691491;1,01677650239216;0,0548480129396711;1,03238668215168;-0,206729172399039;2,36803930354083;0,619825527165207;0,0636875776466069;-0,56676932432903;0,660343475901861;-1,80970780844344;-1,93952159487057;-0,348610785879651;0,0784895109360922;-0,597931918377725;0,690374255471999;-1,45190686536496;-1,85989508784814;-0,334659086337316;-0,124673319540591;-0,524768351117319;0,662863263912095;-1,71933959385298;-1,91154854525475;-0,397682386445349;3,1067194224222;1,88643038721127;0,967507414967878;2,15683246104159;3,15241280312593;1,06338096729667;0,0510189110775807;0,184976239179642;1,06929815440923;0,191600084988787;-1,29554494742379;0,272084722569488;0;0;0;1;0;0
7,07106781186548;"Nial";-1,03798764063366;0,352991269819592;1,33785010344521;1,39269445501434;0,928060335506933;-0,403971201675985;1,11553742285075;-0,6286382199929;1,77102370671628;1,0348893691486;0,121804452311282;-0,531456384061944;0,779624188915104;-1,76118167318561;-1,9463081816865;-0,353021295897481;0,134915740940859;-0,562324299252179;0,798750843382079;-1,41082484242468;-1,86321564832601;-0,330729951480607;-0,0715238497821503;-0,482018206037013;0,790968976076294;-1,75027628429119;-1,9102906344443;-0,382602913651454;2,88709342847653;1,68193925599554;0,712579339326049;2,04774016197422;2,96109377617403;0,851358970749474;0,100758744254191;0,278997259973332;1,17066743947827;0,185133299830414;-1,28638257114452;0,269222379916881;0;0;0;1;0;0
2,5;"Nial";-0,982912518874153;0,250688013499336;1,38075195992564;1,40759153487867;1,29954222731323;-0,530480341867472;1,42284336417323;-0,674638891006653;1,79132878147647;0,204761685181811;0,1653921083098;-0,501188149547289;0,864249019093441;-1,76118167318564;-1,9463081816865;-0,345058876999718;0,177235413444445;-0,540069537298716;0,868275446947034;-1,41082484242471;-1,86359665141113;-0,325792825532772;-0,0316617474633125;-0,460643133496862;0,864876117709485;-1,75027628429118;-1,95043083566371;-0,367400001820509;2,82535467339116;1,62294610346874;0,641297035097526;2,01383363775734;2,90620968783136;0,789551628303666;0,07715955333098;0,193503205265951;1,08079259399278;0,186966564134183;-1,27410424837501;0,276910008701876;0;0;0;1;0;0
4,33012701892219;"Nial";-0,780970405755955;0,171993200945294;1,13406628516317;1,06732877707013;0,0356014171636128;0,884709265686309;2,23693215899862;-0,989969626492869;1,42557044912262;-0,625365998784979;0,267096638973002;-0,435606974765541;1,01899156570526;-1,78330940911739;-1,94217101644927;-0,4004010823288;0,290087873454023;-0,468854299047597;1,00732465407695;-1,45190686536496;-1,86873338380496;-0,417791654327438;0,0613498246139659;-0,391174147741361;1,02500825791473;-1,70330805009256;-1,94703312872611;-0,401527492647373;2,63355459723047;1,44513575641614;0,512146507428928;2,05685049793809;2,78184773713947;0,712844197514778;0,139425110920677;0,33105663186863;1,21101216119535;0,167337587524621;-1,28734700313836;0,324095811315309;0;0;0;1;0;0
8,2915619758885;"Nial";-0,817687153595628;0,148384757179081;1,23059546224413;1,32396686604601;0,779788398119805;-0,76476171845274;0,604661460304208;-0,854971872717337;3,10121992006774;-0,210302156801584;0,238038201640653;-0,455785797775313;0,958545258435017;-1,80970780844344;-1,95570131146275;-0,397256843019695;0,247768200950437;-0,495560013391763;0,959611690846122;-1,45190686536497;-1,86873338380497;-0,401838571635251;0,0214877222951277;-0,423236756551595;0,954385878131913;-1,70330805009257;-1,94703312872612;-0,396771131287177;2,6669705431419;1,47098565110707;0,545945493709577;2,06984030710245;2,81673766779971;0,744245812779403;0,147957126100602;0,362471770081325;1,24075053468744;0,162114782834631;-1,30509233917569;0,304549793477346;0;0;0;1;0;0
