"AB_tot";"CaCO3";"gps_x";"bio7";"bio4";"N";"bio3";"gps_y";"bio18";"bio15";"P";"gdd0";"clay";"elevation";"CEC";"silt";"hurs_mean";"sand";"CN";"bio6";"clcm_lvl3mf";"clcm_lvl3gua";"clcm_lvl3ng";"clcm_lvl3nial";"clcm_lvl3p";"clcm_lvl3v"
22,5831795812724;1,56099962045783;-0,689715149067144;0,339224128981163;0,0588088778289739;0,0313315713218609;1,35625075073283;-1,42860445001075;-0,590633411791254;0,319238636532177;-0,596688062741215;1,40835238134819;1,04586770911911;-0,720871807639711;1,90547634608213;-0,340759447386068;-1,15450223555166;-0,323684046780717;-0,403546255209844;0,656050735747858;1;0;0;0;0;0
32,0728337797998;1,47280101652869;-0,849076978808863;-0,144335600239355;-0,21477576313663;1,29081161801142;0,692956230698389;-0,828553608116639;-0,472574568308751;1,05170803793235;-0,388814020871299;1,01429571690528;0,475507666926242;-0,602404494789698;0,791105415504154;1,0063792300984;-0,188195580267926;-1,0038896523344;-0,71788457334363;0,904634146163099;0;0;0;0;1;0
15,8324561160506;-0,254671824480605;0,29471215553883;-0,178875580897964;-0,200095611670183;-1,02423478445345;0,294980151244266;1,24134797310468;0,196425544758768;-0,367451427280486;1,55540635171438;-0,679286614156754;-0,299321069637648;-0,593595277802724;-0,122069072867271;0,829968212808769;0,420709983335517;-0,447895505186171;-1,49464181210389;-0,21399120070556;0;0;0;1;0;0
24,6981780704569;-0,254671824480605;0,29471215553883;-0,178875580897964;-0,200095611670183;-1,02423478445345;0,294980151244266;1,24134797310468;0,196425544758768;-0,367451427280486;1,55540635171438;-0,679286614156754;-0,299321069637648;-0,593595277802724;-0,122069072867271;0,829968212808769;0,420709983335517;-0,447895505186171;-1,49464181210389;-0,21399120070556;0;0;0;0;1;0
10,9544511501033;0,949119132504277;0,739710193200896;2,16984310388741;1,32797470006453;-0,96830034777904;0,869834488233553;-2,31137699212486;-1,48666976232513;3,87476718916219;-1,38315435069344;2,92024875032077;-0,191705967337108;2,20779673273071;0,937997066788984;0,35686593916839;-4,12622612748587;-0,158068768906777;-0,652755872094429;0,158883914917338;0;0;0;1;0;0
9,20144916122817;0,949119132504277;0,739710193200896;2,16984310388741;1,32797470006453;-0,96830034777904;0,869834488233553;-2,31137699212486;-1,48666976232513;3,87476718916219;-1,38315435069344;2,92024875032077;-0,191705967337108;2,20779673273071;0,937997066788984;0,35686593916839;-4,12622612748587;-0,158068768906777;-0,652755872094429;0,158883914917338;1;0;0;0;0;0
12,5299640861417;0,949119132504277;0,739710193200896;2,16984310388741;1,32797470006453;-0,96830034777904;0,869834488233553;-2,31137699212486;-1,48666976232513;3,87476718916219;-1,38315435069344;2,92024875032077;-0,191705967337108;2,20779673273071;0,937997066788984;0,35686593916839;-4,12622612748587;-0,158068768906777;-0,652755872094429;0,158883914917338;1;0;0;0;0;0
9,57427107756338;-1,08529834689893;-0,934638053031381;-0,317035503532397;-0,449658186599783;0,778052914308533;1,00249318138493;-0,00673124956095678;-1,50483266132243;0,441316870098872;-0,419437950032866;0,39198765120035;-0,815873560680241;-0,913723115168993;-1,61142008627194;-0,0681242388475439;-0,122010192919725;0,49847751123634;-0,425817409014847;0,593904883144029;0;0;0;1;0;0
17,7951304200522;-1,02858014377428;-0,93234578876153;-0,282495522873789;-0,428305239012224;-0,0494161288154765;0,914054052617345;-0,0110893717166861;-1,52299556031974;0,426057090903036;-0,603725349763726;0,40840667888547;-0,891204132290619;-0,913723115168993;-1,53878563800813;-0,108217651867915;-0,161721425328647;0,569455487468028;-0,454565841301156;0,593904883144029;0;0;0;1;0;0
24,8327740429189;-0,366799335570144;-0,990018281350403;-0,455195426166831;-0,568433957555582;0,663771596195632;1,04671274576872;0,152124507289092;-1,25660637502589;0,639693999644753;0,0123729656770758;0,0886393856080228;-1,06338829597148;-0,92137297506447;-1,31264478551935;1,20684629520026;0,374380212191781;-0,305939552722794;-0,668940387409009;0,531759030540201;0;0;0;1;0;0
